1.376400	182.420000	0.865000	0.134000	0.000090	[0.01864463823916552, 0.09309152502935335, 3.4718569525381224]	[0.013910301525731793, 0.067106935211081312, 2.1092399982796373]
1.426900	184.520000	0.865000	0.134000	0.000090	[0.01918489262000223, 0.09568363762637258, 3.4671425476892703]	[0.014518570801072214, 0.06998470851648432, 2.1302837189521728]
1.478700	186.630000	0.865000	0.134000	0.000090	[0.01973113682018451, 0.09829678565591843, 3.460787622479405]	[0.01514449389095616, 0.072939357065094551, 2.1498139609870499]
1.531700	188.720000	0.865000	0.134000	0.000091	[0.020292448171327228, 0.100975464426971, 3.45418658108264]	[0.015792242906865952, 0.075989914922944726, 2.1683566068224702]
1.586000	190.810000	0.865000	0.134000	0.000091	[0.02090912195197227, 0.10391952333103895, 3.4540666522296255]	[0.016496117714769915, 0.079300569700803181, 2.190436165973495]
1.641600	192.900000	0.865000	0.134000	0.000091	[0.02156071772907528, 0.10702623035669662, 3.456558836184386]	[0.017241586455039915, 0.082800162540409408, 2.2137273700927715]
1.698600	194.990000	0.865000	0.134000	0.000092	[0.022299843665375848, 0.11055511820538909, 3.469327722911874]	[0.018072411104414304, 0.0866971426750799, 2.2432577680810994]
1.756800	197.070000	0.865000	0.134000	0.000093	[0.023180937221509077, 0.11477412525903122, 3.499928080750391]	[0.019034926727482575, 0.091211758252609784, 2.2840656355484925]
1.816500	199.150000	0.865000	0.134000	0.000095	[0.02424242049908019, 0.1198692700147757, 3.55179864701351]	[0.020166788687847485, 0.09652069884587193, 2.3388535185741133]
1.877500	201.220000	0.865000	0.134000	0.000098	[0.025574168894274357, 0.12628063042566637, 3.6359742718932293]	[0.021548210142952943, 0.10300376198118631, 2.4152317547464079]
1.939900	203.290000	0.865000	0.134000	0.000102	[0.0274073900651708, 0.13514196530237574, 3.781226209447341]	[0.023386355590749277, 0.11164417629766733, 2.5331477993015601]
2.003700	205.360000	0.865000	0.134000	0.000108	[0.029749161370396224, 0.1464767330969861, 3.982828029192926]	[0.025703502917301863, 0.12253794872005319, 2.6904362147769398]
2.069000	207.420000	0.865000	0.134000	0.000116	[0.03275501623405074, 0.16103658142886978, 4.255080138222313]	[0.028650273145936767, 0.13638985220659058, 2.8976146800594753]
2.135700	209.480000	0.865000	0.134000	0.000117	[0.03385303149562538, 0.16618165649426375, 4.267796936370504]	[0.029973320684753835, 0.142474396162385, 2.9292842689724625]
2.203900	211.540000	0.865000	0.134000	0.000117	[0.034679243869812595, 0.16997201141891313, 4.242938403759081]	[0.031076917774012214, 0.14748910555050118, 2.9348056240491665]
2.273500	213.590000	0.865000	0.134000	0.000117	[0.035518903048011474, 0.1738093310543871, 4.217620107647331]	[0.032208993992949006, 0.15261259640796318, 2.9393555509404132]
2.344700	215.650000	0.865000	0.134000	0.000117	[0.036364839035148484, 0.17765781001182118, 4.19104343242301]	[0.033367193915587338, 0.15783193018135655, 2.9426494980224236]
2.417400	217.690000	0.865000	0.134000	0.000117	[0.03723260071339191, 0.181591743489875, 4.164695561073824]	[0.034560199169303835, 0.16318551342919754, 2.9453613438469946]
2.491700	219.740000	0.865000	0.134000	0.000117	[0.03810518695043717, 0.18552845547926092, 4.137148246996003]	[0.03577870233316937, 0.16862838161482135, 2.9468926031514138]
2.567500	221.780000	0.865000	0.134000	0.000117	[0.038992040718685735, 0.18951282785298534, 4.109354669946207]	[0.037027704764074222, 0.17418187762554826, 2.9476833284056281]
2.644800	223.820000	0.865000	0.134000	0.000117	[0.03988598536856759, 0.1935098980696321, 4.080850678617156]	[0.038302812324770452, 0.17982399486585041, 2.947548770543563]
2.723800	225.860000	0.865000	0.134000	0.000117	[0.04079216683588361, 0.19754284088144, 4.051856695335638]	[0.039609177360252629, 0.18557585384172642, 2.9466477189383995]
2.804400	227.900000	0.865000	0.134000	0.000117	[0.04170692157809066, 0.20159388406819034, 4.0223164512125535]	[0.040943610423110031, 0.19142113850561476, 2.9449601675547314]
2.886700	229.930000	0.865000	0.134000	0.000117	[0.04263942893985921, 0.20570540809338947, 3.9928023896682574]	[0.042313070898428506, 0.19738909344954036, 2.9427929568650368]
2.970600	231.960000	0.865000	0.134000	0.000117	[0.043579222109368466, 0.20982748637709178, 3.9627979283382944]	[0.043709898195293112, 0.20344314920880782, 2.9399119537996561]
3.056200	233.990000	0.865000	0.134000	0.000117	[0.04452840305698035, 0.21396904746512815, 3.932414367302497]	[0.045136394476016452, 0.20959137102840414, 2.9364042378258515]
3.143500	236.010000	0.865000	0.134000	0.000117	[0.04549351073824162, 0.21816008496147882, 3.9021148678800865]	[0.046596978282667866, 0.21585147593404241, 2.9325123749674398]
3.232500	238.040000	0.865000	0.134000	0.000117	[0.04645927259692351, 0.2223282962614907, 3.871064767608388]	[0.04808135043957288, 0.2221751013188023, 2.9278546293156928]
3.323200	240.060000	0.865000	0.134000	0.000117	[0.04743962894099209, 0.22653836680289147, 3.840151423850848]	[0.049598914112469188, 0.22860231738775524, 2.9228782497521912]
3.415800	242.080000	0.865000	0.134000	0.000117	[0.048431933881828024, 0.23077632816389118, 3.8090890981732404]	[0.051149762189979256, 0.23513046126291948, 2.9174852712871657]
3.510100	244.100000	0.865000	0.134000	0.000117	[0.0494299563674699, 0.23501337292091565, 3.7777935853247353]	[0.052727654966497804, 0.24173040954937786, 2.9116296276519154]
3.606200	246.110000	0.865000	0.134000	0.000117	[0.05044334667097929, 0.23929321409272125, 3.7467405778947063]	[0.054340229548803291, 0.24843347175639766, 2.9055737947001052]
3.704200	248.130000	0.865000	0.134000	0.000117	[0.0514585633268208, 0.2435521448515131, 3.7152168446933573]	[0.055978773649499228, 0.25519853763180128, 2.8989888766721794]
3.804000	250.140000	0.865000	0.134000	0.000117	[0.0524876853874079, 0.24784579857636732, 3.6839734527588583]	[0.057650834623598372, 0.2620572212101871, 2.8922544386165585]
3.905700	252.160000	0.865000	0.134000	0.000117	[0.053516801016465276, 0.25210922276653774, 3.652322802108145]	[0.059347194481447776, 0.2689665583206951, 2.8850482254306939]
4.009300	254.170000	0.865000	0.134000	0.000117	[0.05456093924412654, 0.25641085668281804, 3.62103146130851]	[0.061078599412180065, 0.2759715041511982, 2.8777703820625224]
4.114800	256.180000	0.865000	0.134000	0.000117	[0.05561136576902822, 0.26071013195866277, 3.5897468518681044]	[0.062838549023499807, 0.28304163224635726, 2.8702560171262674]
4.222400	258.190000	0.865000	0.134000	0.000117	[0.056672254936813, 0.26502462687376566, 3.5585633769335967]	[0.064631823519955972, 0.29019454531813493, 2.8625810867774661]
4.331900	260.190000	0.865000	0.134000	0.000117	[0.05774598621547893, 0.2693654534231586, 3.5277669333371824]	[0.066458213348019518, 0.29742832828623167, 2.8548899844463151]
4.443400	262.200000	0.865000	0.134000	0.000117	[0.0588176694851479, 0.2736643378664178, 3.496723107347773]	[0.068307205782781211, 0.30469535204259984, 2.8468726483889371]
4.557000	264.210000	0.865000	0.134000	0.000117	[0.05989707942571435, 0.2779647176869244, 3.465828556015779]	[0.070186820828782248, 0.31202773855217508, 2.8387515812511253]
4.672700	266.220000	0.865000	0.134000	0.000117	[0.060983272727150914, 0.2822619535995926, 3.4350964693804737]	[0.072096088003769598, 0.31941951423014431, 2.8305433732038421]
4.790500	268.220000	0.864000	0.134000	0.000117	[0.06202610748635238, 0.2863681562953209, 3.407007058597222]	[0.073974199880096014, 0.32666170300260072, 2.824384488252718]
4.910400	270.230000	0.864000	0.134000	0.000117	[0.06312252270134551, 0.2906452901361223, 3.37663371020749]	[0.07593865423385443, 0.33415330483273525, 2.8160518071483978]
5.032400	272.240000	0.864000	0.134000	0.000117	[0.06422296931790433, 0.29490626423812016, 3.346461920129042]	[0.077929691477591281, 0.34168670077187602, 2.8076792304241276]
5.156500	274.240000	0.864000	0.134000	0.000117	[0.06533538073349938, 0.2991860054714383, 3.316805899799936]	[0.079953297942275944, 0.34928559008041321, 2.7994456081439316]
5.282700	276.240000	0.864000	0.134000	0.000117	[0.06645017876043308, 0.30344187986873766, 3.287366861716165]	[0.082001532302782343, 0.35691540663775129, 2.7911987088630701]
5.411000	278.240000	0.864000	0.134000	0.000117	[0.06756648266799893, 0.30767003721515157, 3.2581575747716203]	[0.084073267676976052, 0.36457047004429877, 2.782953068434467]
5.541600	280.240000	0.864000	0.134000	0.000117	[0.06868787736077092, 0.31188516910837627, 3.2292333568171654]	[0.086172814073616863, 0.37226618058641359, 2.7747583025948215]
5.674300	282.240000	0.864000	0.134000	0.000117	[0.06980895417991424, 0.3160647229681912, 3.200559328940813]	[0.088293506610945899, 0.37997564785621146, 2.7665901960111023]
5.809200	284.240000	0.864000	0.134000	0.000117	[0.07093104787655427, 0.32021419329950196, 3.172166706562734]	[0.09043686640760365, 0.38770377940460438, 2.7584786173869107]
5.946300	286.240000	0.864000	0.134000	0.000117	[0.07205325580916967, 0.32432988072275437, 3.1440638746371046]	[0.092601657990759478, 0.39544500464046634, 2.7504346647100903]
6.085700	288.230000	0.864000	0.134000	0.000117	[0.07318612924362537, 0.3284569909069581, 3.11654421713014]	[0.094797171494327953, 0.40323577020742174, 2.7426366352403693]
6.227400	290.230000	0.864000	0.134000	0.000117	[0.07431015361512676, 0.3325115415139948, 3.089074668940054]	[0.0970064949359358, 0.41100707563749483, 2.7347886769012941]
6.371300	292.220000	0.864000	0.134000	0.000117	[0.07544101035954671, 0.33656194559283764, 3.062173445328817]	[0.099241480015859057, 0.41880755184080914, 2.7271862273623926]
6.517600	294.220000	0.864000	0.134000	0.000117	[0.07656313987247759, 0.340540833564212, 3.0353590082410324]	[0.10149006918950315, 0.42658704451189988, 2.7195695274212586]
6.666200	296.210000	0.864000	0.134000	0.000117	[0.0776924764395456, 0.34451726661326504, 3.009131305359967]	[0.10376451629928604, 0.43439557183725547, 2.7122270880513271]
6.817200	298.200000	0.864000	0.134000	0.000117	[0.07882069340231485, 0.34845556816234907, 2.983251704981746]	[0.10605799800151228, 0.44220514019035773, 2.7050321540140598]
6.970600	300.190000	0.864000	0.134000	0.000117	[0.07994684638892946, 0.35235229597358697, 2.9577228164218248]	[0.1083691049162865, 0.45001053126473589, 2.6979912149251204]
7.126300	302.180000	0.864000	0.134000	0.000117	[0.08106806375493221, 0.3561965661416761, 2.932532644080554]	[0.11069384088047834, 0.45779745413659134, 2.6910968020511636]
7.284500	304.170000	0.864000	0.134000	0.000117	[0.08218735832195627, 0.36000064897141704, 2.907712449817191]	[0.11303595992283295, 0.46557966413958402, 2.6843824248105999]
7.445100	306.150000	0.864000	0.134000	0.000117	[0.08331169450929987, 0.36379482763583953, 2.88348103711895]	[0.11540026505463184, 0.47337745039439988, 2.6779794084348048]
7.608200	308.140000	0.864000	0.134000	0.000117	[0.08442248254506378, 0.36750168246576886, 2.8593859319256905]	[0.11777031344906209, 0.48112681262064316, 2.6716255499444341]
7.773800	310.130000	0.864000	0.134000	0.000117	[0.08552857569066291, 0.37115913442431203, 2.8356625345056328]	[0.12015334768469427, 0.48885718962292624, 2.6654660433050497]
7.941900	312.110000	0.864000	0.134000	0.000117	[0.08663903626942268, 0.3748054618918928, 2.812532593302866]	[0.12255701458538731, 0.49659917084656291, 2.6596413742155023]
8.112500	314.100000	0.864000	0.134000	0.000117	[0.08773311503618197, 0.37835588704250384, 2.789548829084828]	[0.1249616918892566, 0.50427866689592105, 2.6538816473930251]
8.285700	316.080000	0.864000	0.134000	0.000117	[0.08883168580757013, 0.3818968141125109, 2.76716323254872]	[0.12738670415123901, 0.51197033413372406, 2.6484744809180012]
8.461500	318.070000	0.864000	0.134000	0.000117	[0.08991380277800291, 0.38534332394133225, 2.7449397191829648]	[0.12981199407804561, 0.51959925198955836, 2.6431530887615673]
8.639800	320.050000	0.864000	0.134000	0.000117	[0.09099698955880338, 0.3887687482579456, 2.723293861703299]	[0.13225236596796006, 0.52722437194196348, 2.6381760907690168]
8.820800	322.030000	0.864000	0.134000	0.000117	[0.09207380621556094, 0.39214259578954197, 2.7020308251219634]	[0.13470183693591375, 0.53482292283429411, 2.6334356556888681]
9.004400	324.010000	0.864000	0.134000	0.000117	[0.09314168065665826, 0.39545614346099395, 2.6811372071305346]	[0.13715648560290186, 0.54238299851428107, 2.6289221177995437]
9.190700	326.000000	0.864000	0.134000	0.000117	[0.09419123714071162, 0.39867234305004573, 2.6604196732677377]	[0.13960740865232873, 0.54987261324670367, 2.6245192225630669]
9.379700	327.980000	0.864000	0.134000	0.000117	[0.09524201933939573, 0.4018712345988396, 2.640281168426513]	[0.14207253271604844, 0.5573609273359017, 2.6204892190269669]
9.571400	329.960000	0.864000	0.134000	0.000117	[0.09628302168576651, 0.4050096699301803, 2.620514305997836]	[0.14454066540384161, 0.56480835127167717, 2.6167028093347771]
9.765900	331.940000	0.864000	0.134000	0.000117	[0.0973150133180781, 0.408091494263023, 2.601125714255341]	[0.14701259107621886, 0.57221925637317272, 2.6131724349560397]
9.963100	333.920000	0.864000	0.134000	0.000117	[0.09833561366466395, 0.41110908068440066, 2.582101885976575]	[0.14948451799095294, 0.57958297502841105, 2.6098878412381765]
10.163000	335.890000	0.864000	0.134000	0.000117	[0.09935441885920852, 0.41410180289908416, 2.5636288486865686]	[0.15196517644327581, 0.58693400316483424, 2.6069762647168986]
10.366000	337.870000	0.864000	0.134000	0.000117	[0.100356033921449, 0.417007867073505, 2.5453590756211097]	[0.15444168154822516, 0.59422415096616854, 2.6042288312538937]
10.571000	339.850000	0.864000	0.134000	0.000117	[0.10133368247815801, 0.4198079009970267, 2.5273783630589692]	[0.15689846425236725, 0.60140908903986023, 2.6016532204859169]
10.780000	341.830000	0.864000	0.134000	0.000117	[0.1023160464462104, 0.42260601293732464, 2.509865635709939]	[0.15937778413990011, 0.60862810803900025, 2.5994661947743225]
10.991000	343.810000	0.864000	0.134000	0.000117	[0.10327323366335953, 0.4252963233482745, 2.4926347366745794]	[0.1618347199099176, 0.61573793415624145, 2.5974519407234355]
11.205000	345.780000	0.864000	0.134000	0.000117	[0.10422949241871293, 0.42797015418211626, 2.4759504059699764]	[0.16430007970895266, 0.6228443426559126, 2.5958414079910708]
11.423000	347.760000	0.864000	0.134000	0.000117	[0.10517693352471293, 0.430593039649073, 2.4595333563144806]	[0.16677217046798284, 0.6299355274684183, 2.5944920722673745]
11.643000	349.740000	0.864000	0.134000	0.000117	[0.1060976169630095, 0.43310654515245384, 2.4433867643686695]	[0.16921810921572375, 0.63691282986983222, 2.5933158937071892]
11.866000	351.710000	0.864000	0.134000	0.000117	[0.10701517680508318, 0.43559898153345294, 2.4277652750312044]	[0.1716682485591422, 0.64387971298122981, 2.5925399524935324]
12.092000	353.690000	0.864000	0.134000	0.000117	[0.10790810530148247, 0.43798856932151936, 2.4123156003875117]	[0.17409979013765772, 0.65075772084516614, 2.5919190388617026]
12.321000	355.660000	0.864000	0.134000	0.000117	[0.10879660235809077, 0.44035471433656787, 2.397376876039521]	[0.17653287132006695, 0.65762142908085641, 2.5916956283984627]
12.553000	357.640000	0.864000	0.134000	0.000117	[0.10965922040480329, 0.44261632478814517, 2.3826029776110427]	[0.17894452884021342, 0.66439229367733665, 2.5916260107589508]
12.788000	359.610000	0.864000	0.134000	0.000117	[0.11051622526912978, 0.4448526273474899, 2.3683259838451196]	[0.18135519996400207, 0.67114555612972093, 2.5919508253131438]
13.026000	361.580000	0.864000	0.134000	0.000117	[0.11135665371925713, 0.4470229288644403, 2.354371104650943]	[0.18375277739749651, 0.67784126165526071, 2.5925476985994664]
13.268000	363.560000	0.864000	0.134000	0.000117	[0.11218140373695158, 0.44912781262069773, 2.340646879041341]	[0.18614375761377119, 0.68449797059511042, 2.593396918768065]
13.512000	365.530000	0.864000	0.134000	0.000117	[0.11298696926552566, 0.45116389152415903, 2.327320965509032]	[0.18851120281345113, 0.6910734649992355, 2.5945335637175688]
13.760000	367.510000	0.864000	0.134000	0.000117	[0.11377551381979693, 0.45313236918528826, 2.3142162912411863]	[0.19086911144582075, 0.69760557003511126, 2.5959192831663112]
14.011000	369.480000	0.864000	0.134000	0.000117	[0.11455559606183661, 0.4550711398400982, 2.3015721717297226]	[0.19321983836401124, 0.70411223701951209, 2.5976895900506536]
14.265000	371.450000	0.864000	0.134000	0.000117	[0.11531645256394024, 0.45694069416349653, 2.2892218622890868]	[0.19555122567299063, 0.71055373168969438, 2.5997232949045062]
14.522000	373.420000	0.864000	0.134000	0.000117	[0.11605774179751892, 0.4587410441811989, 2.277160050749941]	[0.19786224981466125, 0.71692922360388533, 2.6020185190477405]
14.782000	375.400000	0.864000	0.134000	0.000117	[0.11676883933130398, 0.4604335616676106, 2.2652269881905904]	[0.20014064020982747, 0.72319887159159668, 2.6044550053495743]
15.046000	377.370000	0.864000	0.134000	0.000117	[0.12708202095462562, 0.5219492498988523, 3.3712024173851614]	[0.20242496321654188, 0.72949279023250413, 2.6073664520722772]
15.313000	379.340000	0.864000	0.134000	0.000117	[0.12798342808793145, 0.5247008771838313, 3.357633791573756]	[0.20468559287600649, 0.73571709222224446, 2.6105325771255914]
15.583000	381.310000	0.864000	0.134000	0.000117	[0.1288697322994872, 0.5273912095693073, 3.344273307357479]	[0.20692167574328718, 0.7418713032329679, 2.6139511138052192]
15.857000	383.280000	0.864000	0.134000	0.000117	[0.12975141372485652, 0.5300595002985481, 3.331232092142194]	[0.20914859265049024, 0.74800522154560534, 2.6177179723248476]
16.134000	385.250000	0.864000	0.134000	0.000117	[0.13061721494730136, 0.5326647792185846, 3.3183890779729177]	[0.21134887366157154, 0.75406673003280911, 2.6217319089559363]
16.414000	387.230000	0.864000	0.134000	0.000117	[0.13145645799826478, 0.5351655061957652, 3.3055194402262114]	[0.21351034196746271, 0.76001624969911385, 2.6258728785706875]
16.698000	389.200000	0.864000	0.134000	0.000117	[0.13230017538771727, 0.53768219386463, 3.293174524010807]	[0.21567063206998002, 0.76598008939765483, 2.6304708653221476]
16.986000	391.170000	0.864000	0.134000	0.000117	[0.13313719440769628, 0.5401712462979129, 3.2811226262134574]	[0.21781691942567818, 0.77191656085013527, 2.6354048623652004]
17.276000	393.140000	0.864000	0.134000	0.000117	[0.1339472470604553, 0.5425589816581132, 3.269144728875074]	[0.21991799596062472, 0.7777305151943299, 2.6404771813610948]
17.571000	395.110000	0.864000	0.134000	0.000117	[0.13475970698939443, 0.5449534439817492, 3.257554866296864]	[0.22201810466007246, 0.78356122195848177, 2.6459762376565776]
17.868000	397.080000	0.864000	0.134000	0.000117	[0.1355450386825541, 0.5472471787407556, 3.2460334172803065]	[0.22407193869741981, 0.78926939426144083, 2.651607740468231]
18.170000	399.050000	0.864000	0.134000	0.000117	[0.1363316473861019, 0.5495444059768564, 3.2348850622483263]	[0.22612234316060639, 0.7949901071003469, 2.6576586321492828]
18.474000	401.020000	0.864000	0.134000	0.000117	[0.13709104284138132, 0.5517417294418258, 3.2237996998936027]	[0.22812557664748134, 0.80058844159952336, 2.6638357614949828]
18.783000	402.990000	0.864000	0.134000	0.000117	[0.13785068559796662, 0.5539396697496669, 3.213073119299331]	[0.23012310457914725, 0.8061953948581041, 2.6704246356303498]
19.095000	404.960000	0.864000	0.134000	0.000117	[0.13859194197422514, 0.5560708553648631, 3.202500885850445]	[0.23208619881497169, 0.811722545625854, 2.6772290426312901]
19.410000	406.930000	0.864000	0.134000	0.000117	[0.13931483307944317, 0.5581358827877593, 3.192080437912804]	[0.23401455421361342, 0.8171700966980473, 2.6842455998672703]
19.730000	408.900000	0.864000	0.134000	0.000117	[0.14003645217894925, 0.5601972440460614, 3.1819970333307563]	[0.2359338977734092, 0.8226202121734898, 2.6916616701993981]
20.053000	410.870000	0.864000	0.134000	0.000117	[0.14073918019646134, 0.5621914215036874, 3.172055007209356]	[0.23781706752766366, 0.82798862089262637, 2.6992820668253859]
20.379000	412.840000	0.864000	0.134000	0.000117	[0.14142308906243622, 0.5641191508003376, 3.162251931975568]	[0.23966387646083429, 0.83327561108321935, 2.7071031827749992]
20.710000	414.800000	0.864000	0.134000	0.000117	[0.14211465216998484, 0.5660794423262776, 3.152965396432201]	[0.24151033387199569, 0.83859903920322909, 2.7154287355104412]
21.044000	416.770000	0.864000	0.134000	0.000117	[0.1427767359810602, 0.567932720211547, 3.1436067821184825]	[0.24330769269869695, 0.84379981135501758, 2.7238290282027116]
21.382000	418.740000	0.864000	0.134000	0.000117	[0.14342750531561393, 0.569747912515805, 3.134462699039208]	[0.24507928952413766, 0.84895555711629711, 2.7325123257752573]
21.724000	420.710000	0.864000	0.134000	0.000117	[0.14406666391729497, 0.5715243091129766, 3.1255273067202465]	[0.24682441483282541, 0.85406485618367378, 2.7414740998101523]
22.069000	422.680000	0.864000	0.134000	0.000117	[0.1446864258012029, 0.5732341477472247, 3.116709556063883]	[0.24853098799608206, 0.85908962467628702, 2.7506158220675552]
22.419000	424.650000	0.864000	0.134000	0.000117	[0.1453016981705708, 0.5749316041482113, 3.108175684740746]	[0.25022143454849605, 0.86410254346233728, 2.7601208889669349]
22.772000	426.620000	0.864000	0.134000	0.000117	[0.1458973583150101, 0.5765624118579987, 3.0997506348291908]	[0.25187255646041201, 0.86902946704479289, 2.7697969299791532]
23.129000	428.580000	0.864000	0.134000	0.000117	[0.14649072040136368, 0.5781919541107149, 3.091705195896695]	[0.25350669285836935, 0.87394504190370093, 2.7798518969177417]
23.491000	430.550000	0.864000	0.134000	0.000117	[0.1470684855479203, 0.5797673349850901, 3.083732182749733]	[0.25511094912817922, 0.87880410842630152, 2.7901364257996533]
23.856000	432.520000	0.864000	0.134000	0.000117	[0.14762644649470483, 0.5812763060315945, 3.075855502676904]	[0.25667501267895731, 0.88357524604594817, 2.8005779629845255]
24.225000	434.490000	0.864000	0.134000	0.000117	[0.1481715478580634, 0.5827441907523431, 3.068152144429844]	[0.25820923279562213, 0.88829234099996479, 2.8112647394952464]
24.598000	436.460000	0.864000	0.134000	0.000117	[0.14870364515276654, 0.5841707305486342, 3.0606171644787756]	[0.25971322420102477, 0.89295430293679279, 2.8221916694598428]
24.975000	438.420000	0.864000	0.134000	0.000117	[0.1492324610272965, 0.5855936679543368, 3.0534307453298166]	[0.26119800316683939, 0.89759905393830997, 2.8334734165449498]
25.356000	440.390000	0.864000	0.134000	0.000117	[0.149738147734315, 0.5869367708218435, 3.0462169937327217]	[0.26264050562558727, 0.90214757987083904, 2.8448653514751956]
