  15 -243.04275776341382
  16 -243.10783439983004
  17 -242.32020613772974
  18 -242.84593448125841
  19 -243.32138830966809
  20 -242.32354949514192
  21 -242.92621065086144
  22 -242.44968559598462
  23 -243.07770812994286
  24 -242.89697762442808
  25 -243.11697849016048
  26 -241.26073307924867
  27 -242.13780766006886
  28 -242.71759275125797
  29 -242.16983554810304
   0 -243.03245589320844
   1 -242.75327994913044
   2 -242.54848651235218
   3 -242.86952277882617
   4 -242.82352559384029
   5 -243.78312637765973
   6 -243.07217650373445
   7 -242.93820411714537
   8 -243.04308185288585
   9 -243.16044815958142
  10 -243.47039835661656
  11 -242.78380149763765
  12 -243.6684615929538
  13 -243.21962028727435
  14 -243.71975198552789
  15 -243.07168804254988
  16 -243.10248000470924
  17 -242.52628679143672
  18 -242.88438561288069
  19 -243.4109270272962
  20 -242.2776007494156
  21 -242.7138757294403
  22 -242.36950099935135
  23 -243.32212817088671
  24 -242.93727121821709
  25 -243.12979698535952
  26 -239.75884151510434
  27 -242.43819310369108
  28 -242.79730331892463
  29 -242.15531438354219
   0 -242.9675680145026
   1 -242.75327994913044
   2 -242.43684161472592
   3 -243.30163026748875
   4 -242.91302356257287
   5 -243.46316274218248
   6 -243.04234023494547
   7 -242.92342557562623
   8 -242.92854194002697
   9 -243.15500300336325
  10 -243.31067390966467
  11 -242.92285032325387
  12 -244.06139474567786
  13 -242.96829956312629
  14 -243.45726128688517
  15 -243.17288802373366
  16 -243.10248000470924
  17 -242.21387979647059
  18 -242.88451479666412
  19 -243.38938262523584
  20 -241.56147397466498
  21 -242.88098387865338
  22 -241.03898574079136
  23 -243.25540030869328
  24 -242.94009377526507
  25 -243.19075941461813
  26 -237.57505264581874
  27 -242.86187694732027
  28 -242.91677176895655
  29 -240.84466254176726
   0 -242.90016215562878
   1 -242.70198065065063
   2 -242.64595621207846
   3 -243.13750023145101
   4 -242.96451968017124
   5 -243.56675961051428
   6 -242.36016628343182
   7 -243.11603639882361
   8 -242.75824916795602
   9 -243.03028492603212
  10 -243.31067390966467
  11 -242.74771847171576
  12 -243.87513230865665
  13 -243.67450681936802
  14 -243.95929390691558
  15 -243.14544741361706
  16 -243.21906723188653
  17 -242.16341616067254
  18 -242.83767374255851
  19 -243.34824714664424
  20 -241.24334783791818
  21 -242.80091308956858
  22 -239.66521245352581
  23 -243.15368533663252
  24 -242.94653965504207
  25 -243.19075941461813
  26 -236.11345541223486
  27 -242.66322562284262
  28 -242.91989332597151
  29 -238.28511768067619
   0 -242.92742294935553
   1 -243.02961756436522
   2 -242.67621526882363
   3 -243.23028421536722
   4 -242.96451968017124
   5 -243.48024247921109
   6 -242.26400326934186
   7 -242.09573004727733
   8 -242.76713775814252
   9 -243.03028492603212
  10 -243.23333591493829
  11 -242.7844383513557
  12 -241.6447426607572
  13 -243.67450681936802
  14 -243.91903262050084
  15 -243.23152998620392
  16 -243.68636367764088
  17 -241.79407638062281
  18 -243.00843204928523
  19 -243.04846411305596
  20 -239.96158452733158
  21 -242.65558020378117
  22 -236.56128315058257
  23 -243.19836834892087
  24 -242.90860692226863
  25 -243.19075941461813
  26 -236.11345541223486
  27 -242.45038587517573
  28 -242.79268318723629
  29 -239.08430269942068
   0 -242.89995840483795
   1 -243.00526350061037
   2 -242.51354537948751
   3 -243.36349576339413
   4 -242.51913555300808
   5 -243.42787481080327
   6 -242.47480749614746
   7 -242.1604489039091
   8 -242.51426559716211
   9 -243.07649946601043
  10 -243.23333591493829
  11 -242.55255648590338
  12 -241.3325636623527
  13 -243.53603194225951
  14 -244.24980920622698
  15 -243.30325080349377
  16 -243.68636367764088
  17 -241.62027310600965
  18 -243.14494868855328
  19 -243.09334530866255
  20 -239.96158452733158
  21 -242.56751169889978
  22 -235.81957915988309
  23 -243.08966364975336
  24 -243.17639599774384
  25 -243.32235451515237
  26 -236.11345541223486
  27 -241.84373809126987
  28 -242.81725514407071
  29 -239.03316314798431
   0 -242.90181596691389
   1 -243.00526350061037
   2 -242.51354537948751
   3 -243.34610457850229
   4 -242.0214863164413
   5 -243.34736818125018
   6 -242.47480749614746
   7 -242.1604489039091
   8 -242.26731766839427
   9 -243.04475370770271
  10 -243.22665305040752
  11 -242.55255648590338
  12 -239.6051312796618
  13 -243.44199667473512
  14 -243.80310723749281
  15 -243.30325080349377
  16 -243.60879337395744
  17 -240.4537095029288
  18 -243.14494868855328
  19 -243.02183392208229
  20 -239.96158452733158
  21 -242.60121494707255
  22 -235.78927476502918
  23 -243.08966364975336
  24 -242.73811229798022
  25 -243.94687043700284
  26 -235.64903710920615
  27 -242.07481472387863
  28 -242.6408722457916
  29 -236.01648729340204
   0 -239.71952284647588
   1 -243.00526350061037
   2 -242.4268727239303
   3 -238.81944304645452
   4 -241.46625140298858
   5 -242.14672481875803
   6 -242.4074590068243
   7 -242.39782045682324
   8 -242.05164665524237
   9 -243.13654539698024
  10 -243.20277881298131
  11 -242.55255648590338
  12 -237.20942195315507
  13 -243.51578818586978
  14 -243.26480207383992
  15 -243.30181778107121
  16 -243.60879337395744
  17 -238.95550778657866
  18 -242.89317125811732
  19 -242.64698424049132
  20 -238.26626900939547
  21 -242.60121494707255
  22 -235.78927476502918
  23 -243.08966364975336
  24 -242.6092839481114
  25 -243.79744927903607
  26 -235.64903710920615
  27 -241.32479220980508
  28 -242.6408722457916
  29 -236.90483008579375
   0 -237.1123711006004
   1 -240.80876534471923
   2 -241.88758639943561
   3 -238.68792867166701
   4 -240.88910604873641
   5 -241.3750718168879
   6 -243.27556305830791
   7 -242.30646169499397
   8 -242.05164665524237
   9 -242.99836201567365
  10 -243.10017313984758
  11 -242.5497296385164
  12 -237.66690668084979
  13 -243.51578818586978
  14 -242.54185910202401
  15 -243.15369834542864
  16 -243.57692234853465
  17 -237.88164426045017
  18 -242.86567203442613
  19 -242.45111961726028
  20 -236.28378138509751
  21 -242.7113410404651
  22 -235.78927476502918
  23 -243.00858896190255
  24 -242.25915467306737
  25 -243.79744927903607
  26 -235.64903710920615
  27 -241.64440432657543
  28 -241.93804832362963
  29 -235.57680692615168
   0 -237.1123711006004
   1 -240.26574594612904
   2 -239.65247478816227
   3 -238.68792867166701
   4 -240.54403760669362
   5 -241.25647507687773
   6 -245.52939132356795
   7 -242.27740542576771
   8 -242.05164665524237
   9 -242.99836201567365
  10 -243.26498285271788
  11 -242.40517362697528
  12 -237.84273222726537
  13 -243.51775495220258
  14 -241.48290266822167
  15 -243.80816105271481
  16 -243.57692234853465
  17 -237.88164426045017
  18 -242.86567203442613
  19 -242.17238764646748
  20 -235.72684390983113
  21 -241.94132935819792
  22 -235.66455373777578
  23 -243.00730570023501
  24 -242.25915467306737
  25 -243.81104222960778
  26 -236.10923314372272
  27 -237.60891185130438
  28 -242.01810588826089
  29 -235.57680692615168
   0 -235.83959152915011
   1 -240.26574594612904
   2 -239.59990496534448
   3 -240.46587355445163
   4 -241.01347663703999
   5 -241.25647507687773
   6 -246.60972019841958
   7 -241.75532650901192
   8 -241.32958725462157
   9 -242.99836201567365
  10 -243.23567203236192
  11 -242.48847246952442
  12 -237.56145687593479
  13 -243.51775495220258
  14 -241.43996277876968
  15 -243.80816105271481
  16 -243.05864961711202
  17 -237.88164426045017
  18 -242.57676577944812
  19 -242.17636492478042
  20 -235.72684390983113
  21 -241.94132935819792
  22 -235.66455373777578
  23 -243.00730570023501
  24 -242.9631846093765
  25 -243.81104222960778
  26 -235.60658778702313
  27 -236.13763716301114
  28 -238.30313753952271
  29 -235.57680692615168
   0 -235.57739660836117
   1 -240.26574594612904
   2 -241.66571185809786
   3 -239.69907952728067
   4 -237.94621423783335
   5 -241.25647507687773
   6 -245.99686331879579
   7 -241.36834644436883
   8 -241.32958725462157
   9 -240.9396100044695
  10 -243.32034029343583
  11 -242.24892590953914
  12 -236.23007545538727
  13 -243.64148546524342
  14 -240.4938322378685
  15 -243.78171541288947
  16 -242.61342127678327
  17 -236.36491191162625
  18 -242.37242746836677
  19 -243.05510619924462
  20 -235.75475640037735
  21 -241.98009822397447
  22 -235.59491504851439
  23 -242.77173467994589
  24 -242.87605700427918
  25 -240.83727885647716
  26 -236.65940732166109
  27 -237.19442238762215
  28 -237.84651152275347
  29 -235.57680692615168
   0 -235.59124925886772
   1 -240.26574594612904
   2 -242.37940944960326
   3 -239.69907952728067
   4 -237.10745334821274
   5 -241.39016191256985
   6 -245.52611277650885
   7 -242.231639497689
   8 -237.74493260234723
   9 -241.37016396236262
  10 -243.20367092949695
  11 -242.22140535376383
  12 -237.51407016577679
  13 -243.32278146849532
  14 -238.95106748210281
  15 -243.78171541288947
  16 -242.41773974833851
  17 -236.39779613212411
  18 -242.37422022754737
  19 -243.05510619924462
  20 -235.91932049091051
  21 -241.70793223163921
  22 -236.4626906655065
  23 -242.77173467994589
  24 -239.75608472143475
  25 -240.83727885647716
  26 -236.51849873377307
  27 -236.15520925079912
  28 -237.84651152275347
  29 -236.0283708639929
   0 -237.23003471021451
   1 -239.66977485611542
   2 -242.38645619714217
   3 -239.69907952728067
   4 -236.80115140496002
   5 -241.25621105827969
   6 -242.00863522582003
   7 -240.62468124015561
   8 -236.8766250303068
   9 -241.03119626048749
  10 -243.3116453503894
  11 -242.22140535376383
  12 -237.31480269425995
  13 -243.32278146849532
  14 -239.02859307731717
  15 -244.02139445484886
  16 -242.41773974833851
  17 -235.65745253995573
  18 -242.37422022754737
  19 -242.9590772006091
  20 -235.75653921661936
  21 -242.06275143906231
  22 -235.58760569296138
  23 -242.77173467994589
  24 -241.50711126723729
  25 -240.48903632200924
  26 -237.54424313097411
  27 -237.30858955380634
  28 -237.84651152275347
  29 -236.0283708639929
   0 -237.23003471021451
   1 -238.178025012804
   2 -241.09776682096319
   3 -237.25305054824125
   4 -236.821841363082
   5 -241.25621105827969
   6 -237.78464859750784
   7 -241.15059793197639
   8 -236.8766250303068
   9 -241.03119626048749
  10 -243.40515847187669
  11 -242.16953847702734
  12 -236.62567857098236
  13 -243.32278146849532
  14 -238.94831988290142
  15 -243.89439121504398
  16 -242.5108530338342
  17 -236.30482858075897
  18 -239.71900604016039
  19 -241.26240497243711
  20 -235.75653921661936
  21 -241.60096373070888
  22 -235.81157762339694
  23 -242.77173467994589
  24 -241.50711126723729
  25 -240.53758126728201
  26 -237.280870495106
  27 -237.31919097049916
  28 -236.02742200971298
  29 -235.73895461124332
   0 -237.23003471021451
   1 -237.71721376774536
   2 -238.55248958050029
   3 -236.85649122469908
   4 -236.821841363082
   5 -241.30095247574471
   6 -237.23887373080041
   7 -242.85868806664368
   8 -236.8766250303068
   9 -241.03119626048749
  10 -242.30655988241671
  11 -242.78387143880224
  12 -236.3102002609705
  13 -243.32278146849532
  14 -239.30533491847433
  15 -243.89439121504398
  16 -242.63767472322834
  17 -235.58064781909985
  18 -240.53017886368016
  19 -241.26240497243711
  20 -235.580313979213
  21 -241.60096373070888
  22 -235.60021412279423
  23 -242.82800002710181
  24 -241.16219945339208
  25 -240.42853704782289
  26 -235.5999732461903
  27 -237.31919097049916
  28 -235.71793203981863
  29 -235.8534820101074
   0 -237.23003471021451
   1 -236.54362641863688
   2 -238.55248958050029
   3 -236.04678946795653
   4 -236.40721401726893
   5 -241.41428492928117
   6 -237.23887373080041
   7 -242.86253555444935
   8 -237.21796106526668
   9 -241.03119626048749
  10 -242.30655988241671
  11 -242.43787567173936
  12 -235.93765103065616
  13 -243.9991047475209
  14 -239.30533491847433
  15 -238.19608058414846
  16 -242.72687283152243
  17 -235.58064781909985
  18 -240.39329878070464
  19 -241.26240497243711
  20 -235.580313979213
  21 -241.60096373070888
  22 -235.76697943692943
  23 -241.47812185655107
  24 -236.98518490224603
  25 -240.42853704782289
  26 -235.57727324922769
  27 -237.31919097049916
  28 -236.17666406265039
  29 -235.92005016954289
   0 -237.03799763443155
   1 -237.06657410350502
   2 -238.82070273039471
   3 -236.36204126959032
   4 -236.40721401726893
   5 -241.41428492928117
   6 -237.60121965457984
   7 -242.86253555444935
   8 -237.23427194929042
   9 -240.84818771641108
  10 -242.30655988241671
  11 -242.4943120076538
  12 -235.83683178753904
  13 -241.87052350703408
  14 -237.84011662275631
  15 -238.16419526810196
  16 -242.72687283152243
  17 -235.58064781909985
  18 -240.45865422329632
  19 -238.25073938528007
  20 -235.580313979213
  21 -241.0501744251516
  22 -235.58054993252756
  23 -241.47812185655107
  24 -237.40008515059694
  25 -239.2969156369638
  26 -235.62332915986011
  27 -237.24227195142859
  28 -236.08959709521949
  29 -235.92005016954289
   0 -235.57993686248446
   1 -239.02454926611702
   2 -238.70822355984794
   3 -236.47364758953924
   4 -236.31108353042518
   5 -241.62022186001229
   6 -236.26332397696075
   7 -241.70005004074196
   8 -236.37464297732308
   9 -240.84818771641108
  10 -241.06729671316631
  11 -241.06095233062413
  12 -236.88435826246396
  13 -241.87052350703408
  14 -236.98688600442594
  15 -238.16419526810196
  16 -241.34890041455927
  17 -235.58059778357551
  18 -239.02486557863489
  19 -237.40401965391578
  20 -235.59714748148716
  21 -241.01659937127576
  22 -235.77564500270194
  23 -240.98999723307742
  24 -237.35692389286598
  25 -239.2969156369638
  26 -235.61037420938152
  27 -237.2157095242365
  28 -236.11476550951028
  29 -236.10434945383966
   0 -235.73597928072826
   1 -239.02454926611702
   2 -236.79178688936855
   3 -235.71608938196295
   4 -236.31108353042518
   5 -241.62022186001229
   6 -236.23410685812752
   7 -239.02651639497293
   8 -235.57954062015051
   9 -240.84818771641108
  10 -241.20010423735147
  11 -240.28787558509819
  12 -235.81812736386985
  13 -241.87052350703408
  14 -237.10042479853351
  15 -238.16419526810196
  16 -241.2534808366452
  17 -235.68646612637909
  18 -237.48162970107867
  19 -237.40401965391578
  20 -235.94432411409795
  21 -241.01659937127576
  22 -235.6331579158163
  23 -240.98999723307742
  24 -235.82708989300158
  25 -239.34289685069777
  26 -235.58690882726802
  27 -237.9536756561736
  28 -236.23923503710577
  29 -236.10434945383966
   0 -235.73597928072826
   1 -239.02454926611702
   2 -235.9437733446712
   3 -235.71608938196295
   4 -236.31108353042518
   5 -241.62022186001229
   6 -235.85591626039846
   7 -239.02651639497293
   8 -235.57954062015051
   9 -240.84818771641108
  10 -241.20010423735147
  11 -240.35952423898433
  12 -235.85713316368214
  13 -240.41391416674043
  14 -237.17882617818753
  15 -237.67513795058369
  16 -241.3324534811922
  17 -235.58002396190665
  18 -237.48162970107867
  19 -237.47156081490027
  20 -235.94432411409795
  21 -240.97163926508017
  22 -235.58186210469748
  23 -240.98999723307742
  24 -235.82351520994271
  25 -240.0853414109441
  26 -235.59746234095147
  27 -236.51340898503059
  28 -235.57884535339591
  29 -236.13243304028106
   0 -235.75099398725581
   1 -239.02454926611702
   2 -236.39074576563175
   3 -236.14094736646425
   4 -236.31108353042518
   5 -241.65279063522689
   6 -235.82342319582207
   7 -239.02651639497293
   8 -235.57954062015051
   9 -240.84818771641108
  10 -239.01610560957857
  11 -240.35952423898433
  12 -235.63609823423434
  13 -239.77898642483603
  14 -236.63306197851148
  15 -237.67513795058369
  16 -241.15445069278354
  17 -235.58567884707401
  18 -237.0517101422021
  19 -236.29437225895936
  20 -235.69102339225179
  21 -241.7826946061673
  22 -235.58150177462778
  23 -241.46432294085753
  24 -235.82249170522257
  25 -240.0853414109441
  26 -235.59746234095147
  27 -236.3471986220575
  28 -235.57884535339591
  29 -235.88961697378991
   0 -235.59408043471834
   1 -239.02454926611702
   2 -236.39074576563175
   3 -236.00804051251873
   4 -236.10214907134878
   5 -241.65279063522689
   6 -235.79839951860467
   7 -239.52092639187197
   8 -235.72451952358884
   9 -239.11796227798425
  10 -238.33524768436104
  11 -240.35952423898433
  12 -235.63609823423434
  13 -243.51385268889345
  14 -236.14115825361534
  15 -237.67513795058369
  16 -241.15445069278354
  17 -236.06763855281389
  18 -237.0517101422021
  19 -236.4572349151606
  20 -235.65421493839574
  21 -240.00578827439298
  22 -235.62228184211568
  23 -240.95648816501264
  24 -236.25968254007353
  25 -240.0853414109441
  26 -235.59707830849513
  27 -236.3471986220575
  28 -235.60670243839826
  29 -235.88961697378991
   0 -235.59293450151318
   1 -238.05715196623007
   2 -235.62465813169462
   3 -235.89751682245509
   4 -238.3776109539794
   5 -241.65279063522689
   6 -235.79839951860467
   7 -237.94904408136529
   8 -235.62454488122779
   9 -237.46836975201251
  10 -238.3014599583357
  11 -239.44148201911335
  12 -236.78053651279299
  13 -242.90075234012693
  14 -236.08282072691983
  15 -237.93390774134838
  16 -241.30485476323528
  17 -235.73288251150666
  18 -237.27270268582166
  19 -236.4572349151606
  20 -235.58946683711105
  21 -240.16497555129868
  22 -235.586553813714
  23 -237.41303907490595
  24 -236.25968254007353
  25 -236.44014985871428
  26 -235.60224921581909
  27 -236.3471986220575
  28 -235.60670243839826
  29 -235.88961697378991
   0 -235.98824476200843
   1 -237.40703188523963
   2 -235.62465813169462
   3 -236.40669370627225
   4 -238.3776109539794
   5 -241.65279063522689
   6 -236.00060460058077
   7 -237.94904408136529
   8 -235.60730111289092
   9 -237.46836975201251
  10 -237.64444619486116
  11 -240.37829443671291
  12 -235.68480250258847
  13 -240.718313934901
  14 -235.58681897660753
  15 -237.31532989767962
  16 -241.30485476323528
  17 -235.57764512039043
  18 -237.27270268582166
  19 -236.15844928923076
  20 -235.74272113968263
  21 -239.53895928355107
  22 -235.586553813714
  23 -237.26546744837034
  24 -236.03195852201151
  25 -236.8621948090194
  26 -235.60188555631132
  27 -235.63946679454494
  28 -235.60670243839826
  29 -235.66284596350241
   0 -235.63854364084841
   1 -237.6151658417017
   2 -235.6511690126917
   3 -235.73246175592718
   4 -238.3776109539794
   5 -241.17935704962125
   6 -236.00060460058077
   7 -237.94904408136529
   8 -235.98934375886455
   9 -237.46836975201251
  10 -237.38424797183285
  11 -240.37829443671291
  12 -235.75793738738813
  13 -240.718313934901
  14 -235.58834743068294
  15 -237.57600393347937
  16 -241.30485476323528
  17 -235.57764512039043
  18 -236.33806422028638
  19 -236.15844928923076
  20 -235.67607547425052
  21 -235.82011241553053
  22 -235.586553813714
  23 -237.26546744837034
  24 -236.03195852201151
  25 -236.11521768717918
  26 -235.60188555631132
  27 -235.62268681928623
  28 -235.58731108990546
  29 -235.64699170770027
   0 -235.70309114570446
   1 -237.6151658417017
   2 -235.69115009038114
   3 -235.7257575352281
   4 -239.53257585090321
   5 -241.17935704962125
   6 -236.00812508713267
   7 -237.94904408136529
   8 -235.63731540175539
   9 -237.46836975201251
  10 -237.38424797183285
  11 -240.37829443671291
  12 -235.88725825376699
  13 -236.65981816558786
  14 -235.585356189078
  15 -236.51128053565262
  16 -238.03951837655757
  17 -235.58249576789296
  18 -235.66218797920504
  19 -236.68237789909955
  20 -235.67607547425052
  21 -235.85858224257251
  22 -235.586553813714
  23 -237.71106714764184
  24 -235.77187632986104
  25 -236.11521768717918
  26 -235.67200203158586
  27 -235.78518738815441
  28 -235.57679076729599
  29 -236.02174382179984
   0 -235.65717993018211
   1 -237.40520263661372
   2 -235.59891297867222
   3 -235.61618924433751
   4 -239.53257585090321
   5 -239.28748910818535
   6 -236.33368408946177
   7 -237.94904408136529
   8 -235.64980085457938
   9 -237.37051493692991
  10 -237.572073847827
  11 -240.37829443671291
  12 -235.88725825376699
  13 -236.65981816558786
  14 -235.5912430492011
  15 -236.51128053565262
  16 -237.87130454183099
  17 -235.58249576789296
  18 -235.64644047154837
  19 -236.84419528538044
  20 -235.79400767055665
  21 -236.48711287203415
  22 -235.61962547912501
  23 -237.60160997385947
  24 -235.5827252067067
  25 -236.92061409037171
  26 -235.76834725897692
  27 -235.67622144777417
  28 -235.93046913791557
  29 -235.65666112958658
   0 -235.58632957833649
   1 -237.46793598944626
   2 -235.59629283790403
   3 -235.64369847718851
   4 -236.40306464066558
   5 -239.28748910818535
   6 -236.86441327756449
   7 -236.99940805782617
   8 -235.93300704982661
   9 -237.95549289097534
  10 -236.32294241654066
  11 -240.37829443671291
  12 -235.88725825376699
  13 -236.65981816558786
  14 -235.57969129210235
  15 -236.51128053565262
  16 -235.99081358493936
  17 -235.79832334828214
  18 -235.62169064742895
  19 -236.84419528538044
  20 -235.73537031519831
  21 -236.56770331952131
  22 -235.60743055915188
  23 -237.76722874666916
  24 -235.67337668702163
  25 -236.96948848627514
  26 -235.66941722541208
  27 -238.78260464265369
  28 -235.71461341812946
  29 -235.58969656274411
   0 -235.5980682881806
   1 -237.54546753098981
   2 -236.00854224804604
   3 -235.67335476748534
   4 -236.40306464066558
   5 -239.28748910818535
   6 -236.86441327756449
   7 -236.55080098785129
   8 -235.92611190873879
   9 -237.95549289097534
  10 -236.55997233102488
  11 -240.37829443671291
  12 -235.58130214279424
  13 -237.62755766892042
  14 -235.57969129210235
  15 -236.6248305952019
  16 -235.66643048095526
  17 -236.29800206368719
  18 -235.58080964766575
  19 -236.84419528538044
  20 -235.79659499525707
  21 -237.01295808510997
  22 -235.59910535701914
  23 -237.76722874666916
  24 -235.67337668702163
  25 -236.92911013128835
  26 -235.76083445783877
  27 -238.50128161154211
  28 -235.58673163004156
  29 -237.03282167854314
   0 -235.58675409090046
   1 -237.54546753098981
   2 -236.14748097557705
   3 -235.8617295767742
   4 -236.40306464066558
   5 -236.05388566746296
   6 -236.86441327756449
   7 -236.53327468644289
   8 -235.63983446243191
   9 -238.26405213589345
  10 -236.80361223196516
  11 -236.0941232956271
  12 -235.57690075942423
  13 -237.62755766892042
  14 -235.57969129210235
  15 -236.69103875523672
  16 -235.66964157835773
  17 -235.99720025269798
  18 -235.77321888577742
  19 -236.81111643939963
  20 -235.76063417720141
  21 -235.89362024492988
  22 -235.60125899520153
  23 -235.86682355283057
  24 -235.70190762917798
  25 -237.13977612692304
  26 -235.92928300052355
  27 -235.58169554255019
  28 -235.58673163004156
  29 -236.89887291720552
   0 -235.68358553688276
   1 -237.46979979972068
   2 -236.14748097557705
   3 -235.77841237084678
   4 -236.01940179323833
   5 -236.05388566746296
   6 -236.96390688748454
   7 -236.34466357960281
   8 -235.72208831168905
   9 -239.01291989058248
  10 -236.1904671818144
  11 -236.0941232956271
  12 -235.57705432687419
  13 -237.62755766892042
  14 -235.69218106601906
  15 -236.46846536094364
  16 -235.58407343251028
  17 -236.26491612344648
  18 -235.79993500814638
  19 -236.36175297019443
  20 -235.78194762929326
  21 -235.89362024492988
  22 -235.62094986814424
  23 -235.62625008356088
  24 -235.70190762917798
  25 -236.43200562495625
  26 -235.92928300052355
  27 -235.60003825128501
  28 -235.76977537918029
  29 -235.92704812648782
   0 -235.68474037793774
   1 -237.46979979972068
   2 -236.14748097557705
   3 -235.70048476018266
   4 -236.75762153484914
   5 -236.23438996546537
   6 -236.46539357278047
   7 -236.36712423107426
   8 -235.5918344935003
   9 -238.40048570517274
  10 -236.1904671818144
  11 -236.0941232956271
  12 -235.57705432687419
  13 -235.88680569078244
  14 -235.69218106601906
  15 -236.46846536094364
  16 -235.58978630799322
  17 -236.27295439546583
  18 -235.79993500814638
  19 -236.78502140246539
  20 -235.92019748854241
  21 -235.79670917571926
  22 -235.5900900524372
  23 -235.58103776078337
  24 -235.63418994747974
  25 -236.90714964689161
  26 -235.7130611188602
  27 -235.58650648913792
  28 -235.76977537918029
  29 -236.43184482870544
   0 -235.69698883563908
   1 -237.43961226226307
   2 -236.80199713442369
   3 -235.79664277740585
   4 -236.75762153484914
   5 -235.89551811621601
   6 -235.59104070369366
   7 -236.36712423107426
   8 -235.58884489975983
   9 -237.58733405261628
  10 -236.75331010009145
  11 -236.09408634130619
  12 -235.57789833271525
  13 -235.62055140906654
  14 -235.6463314929199
  15 -236.24924862620867
  16 -235.58502868023578
  17 -236.08757534715875
  18 -235.70114165775945
  19 -236.24205602414702
  20 -236.31370692617756
  21 -235.79599469490816
  22 -235.57874182224512
  23 -235.57878833686547
  24 -235.63357343726912
  25 -236.39838272476163
  26 -235.64304441281132
  27 -235.78806123653555
  28 -235.87596548623412
  29 -236.43184482870544
   0 -235.58224362221458
   1 -237.43961226226307
   2 -236.80199713442369
   3 -235.75761798115224
   4 -236.75762153484914
   5 -235.68481095633831
   6 -235.57932263311196
   7 -236.22240740616147
   8 -235.63159177345071
   9 -237.58733405261628
  10 -236.75331010009145
  11 -235.96203005712832
  12 -235.57750635069178
  13 -236.26065978218205
  14 -235.78029162698962
  15 -236.4451647016362
  16 -235.5846194627631
  17 -236.08757534715875
  18 -235.58916538885919
  19 -236.13702344408375
  20 -236.08258867365714
  21 -235.79599469490816
  22 -235.5874755253578
  23 -235.57693032039583
  24 -235.59238386028227
  25 -236.48655383426851
  26 -235.71543525231138
  27 -235.57752122088414
  28 -235.57800110886086
  29 -236.43184482870544
   0 -235.57914804370103
   1 -237.43961226226307
   2 -236.80199713442369
   3 -235.67668422852168
   4 -236.75762153484914
   5 -235.69690828311857
   6 -235.59807210845588
   7 -236.63052896451694
   8 -235.61351990532444
   9 -237.58733405261628
  10 -235.94704004902275
  11 -235.57897824062871
  12 -235.59061286053151
  13 -237.13957792836314
  14 -235.78029162698962
  15 -236.03793419227475
  16 -235.62030946263445
  17 -236.00976932747105
  18 -235.93693531867308
  19 -236.06970061345214
  20 -236.85600698569195
  21 -235.7184658560021
  22 -235.61498480848837
  23 -236.19352353047643
  24 -235.60967556099857
  25 -236.48655383426851
  26 -235.66045088367815
  27 -235.58959034626508
